id,displyname,date,pagecount,consultant,authortype,authorDescription,stretergy,notes
858729,Ocala General Employees Retirement Plan,2024-02-12T17:00:00,113,Segal Marco Advisors,Consultant,Segal Marco Advisors (Consultant),Multiple Asset Classes,"Analysis of Investment Performance -- Quarter Ending December 31, 2023"
446467,Waterbury Retirement System,2024-02-12T17:00:00,3208,,Institutional Investor,Waterbury Retirement System (Institutional Investor),Multiple Asset Classes,Consolidated Board Minutes
861353,North Dakota State Investment Board Pension Trust (Consolidated PERS/Teachers),2024-02-09T17:00:00,19,,Institutional Investor,North Dakota State Investment Board Pension Trust (Consolidated PERS/Teachers) (Institutional Investor),Multiple Asset Classes,AFM Performance & Strategy Update
860768,Chicago Muni (MEABF),2024-02-09T17:00:00,1,,Institutional Investor,Chicago Muni (MEABF) (Institutional Investor),Multiple Asset Classes,SEARCH / RFI UPDATE -- Transition Management -- Questions and Answers
859604,United Nations Staff Pension,2024-02-09T17:00:00,2,Northern Trust Company,Recordkeeper,Recordkeeper,Multiple Asset Classes,Weekly Market Value -- as of 2/9/2024
858993,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,26,,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Multiple Asset Classes,Investment Policy Statement Review and Recommendations -- Summary of changes (pg 1) -- Redline version (pg 2) 
858990,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,1,,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Multiple Asset Classes,Transition of Asset Planning
858985,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,2,,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Fixed Income: United States Floating-Rate / Leveraged / Senior Bank Loans,"SEARCH UPDATE -- Bank Loan Manager -- ""IPOIF Staff and IPOPIF investment consultant, Verus, (together “Team”) recommend that the Board of Trustees approve the following investment managers and structure for the bank loan portfolio. The Team recommends an allocation of 2.0% of the total portfolio to the Aristotle Bank Loan Fund. In addition, the Team recommends an allocation of 1.0% of the total portfolio to the Ares Institutional Loan Fund."" -- logged for each winner"
858984,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,2,Verus,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Fixed Income: United States Floating-Rate / Leveraged / Senior Bank Loans,"SEARCH UPDATE -- Bank Loan Manager -- ""IPOIF Staff and IPOPIF investment consultant, Verus, (together “Team”) recommend that the Board of Trustees approve the following investment managers and structure for the bank loan portfolio. The Team recommends an allocation of 2.0% of the total portfolio to the Aristotle Bank Loan Fund. In addition, the Team recommends an allocation of 1.0% of the total portfolio to the Ares Institutional Loan Fund."" -- logged for each winner"
858974,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,9,,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Equity: Global Emg Mkts,"Investment Update -- Key Investment Initiatives (pg 6) -- UPCOMING SEARCHES (pg 7) -- Emerging Market Debt in May and Emerging Market Equity TBD -- logged as Portfolio Review, Investment Recommendation, and Strategic Plan"
858973,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,9,,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Fixed Income: Global Emg Mkts,"Investment Update -- Key Investment Initiatives (pg 6) -- UPCOMING SEARCHES (pg 7) -- Emerging Market Debt in May and Emerging Market Equity TBD -- logged as Portfolio Review, Investment Recommendation, and Strategic Plan"
858972,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,9,,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Multiple Asset Classes,"Investment Update -- Key Investment Initiatives (pg 6) -- UPCOMING SEARCHES (pg 7) -- Emerging Market Debt in May and Emerging Market Equity TBD -- logged as Portfolio Review, Investment Recommendation, and Strategic Plan"
858971,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,9,,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Multiple Asset Classes,"Investment Update -- Key Investment Initiatives (pg 6) -- UPCOMING SEARCHES (pg 7) -- Emerging Market Debt in May and Emerging Market Equity TBD -- logged as Portfolio Review, Investment Recommendation, and Strategic Plan"
858969,Illinois Police Officers’ Pension Investment Fund,2024-02-09T17:00:00,15,,Institutional Investor,Illinois Police Officers’ Pension Investment Fund (Institutional Investor),Multiple Asset Classes,Strategic Plan 2024-2026
857511,San Joaquin County ERA,2024-02-09T17:00:00,3,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Multiple Asset Classes,2024 SJCERA Benchmark Review
857509,San Joaquin County ERA,2024-02-09T17:00:00,23,,Institutional Investor,San Joaquin County ERA (Institutional Investor),Multiple Asset Classes,AI & Humanity -- authored by Jeremy White of WIRED Magazine
857507,San Joaquin County ERA,2024-02-09T17:00:00,15,,Consultant,Consultant,Multiple Asset Classes,VIP Americas 2024 Closed-end fund offerings and capital fund raising update -- authored by Institutional Real Estate Inc
857504,San Joaquin County ERA,2024-02-09T17:00:00,33,,Consultant,Consultant,Multiple Asset Classes,Market Research by Danielle DiMartino Booth of QI Research
857501,San Joaquin County ERA,2024-02-09T17:00:00,25,,Manager,BlackRock (Manager),Multiple Asset Classes,"2024 Global Outlook: Grabbing the wheel, putting money to work"
857485,San Joaquin County ERA,2024-02-09T17:00:00,6,,Institutional Investor,San Joaquin County ERA (Institutional Investor),Multiple Asset Classes,Chief Executive Officer's Report
857482,San Joaquin County ERA,2024-02-09T17:00:00,14,,Manager,J.P. Morgan Investment Management Inc. (Manager),Multiple Asset Classes,2024 Year-Ahead Outlook: The Last Leg on the Long Road to Normal
857481,San Joaquin County ERA,2024-02-09T17:00:00,14,,Consultant,Consultant,Multiple Asset Classes,"Shelter Seeking Shelter: Shadow Home Supply Build Gathers Momentum -- authored by QI Research, logged for Real Estate and Multiple Asset Classes"
857480,San Joaquin County ERA,2024-02-09T17:00:00,14,,Consultant,Consultant,Real Assets: Real Estate,"Shelter Seeking Shelter: Shadow Home Supply Build Gathers Momentum -- authored by QI Research, logged for Real Estate and Multiple Asset Classes"
857478,San Joaquin County ERA,2024-02-09T17:00:00,19,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Multiple Asset Classes,Economic and Market Update -- December 2023 Report
857477,San Joaquin County ERA,2024-02-09T17:00:00,14,Cheiron,Actuary,Actuary,Multiple Asset Classes,Preliminary Projections
857475,San Joaquin County ERA,2024-02-09T17:00:00,5,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Multiple Asset Classes,Preliminary Monthly Flash Report (Net) -- December 2023
859424,Hartford City Municipal ERF,2024-02-08T19:00:00,57,,Institutional Investor,Hartford City Municipal ERF (Institutional Investor),Multiple Asset Classes,"SEARCH/RFP INITIATED -- Alternative Investment Consultant -- Scope of Services (pg 5-9): ""Under the direction of the City Treasurer and her designated staff, the consultant shall provide comprehensive full-retainer, alternative investment consulting advice and services"", ""Specifically, the successful firm will demonstrate superior experience and capability in the MERF’s five alternative investment allocations: Hedge Funds, Private Credit, Private Equity, Real Estate and Real Assets"" -- Proposal Submission and Search Schedule (pg 11) -- Proposals shall be received no later than March 15, 2024 at 5 p.m. Eastern Time -- One full electronic copy in PDF format shall be emailed to: info@hartfordcitytreasurer.org"
859422,Hartford City Municipal ERF,2024-02-08T19:00:00,76,,Institutional Investor,Hartford City Municipal ERF (Institutional Investor),Multiple Asset Classes,"SEARCH/RFP INIATED -- General Investment Consultant -- ""The City Treasurer’s Office of Hartford, Connecticut is soliciting proposals for a full-service professional investment consulting firm with broad investment expertise and service capabilities to work alongside with and assist operationally with the City Treasurer’s Office. The City Treasurer’s Office will be contracting with only one investment consulting firm to assist with the management of the MERF and OPEB"" (pg 2) -- Minimum Requirements (pg 4-5) -- Scope of Services (pg 6-9) -- Proposal Submission and Search Schedule (pg 12) -- Proposals shall be received no later than March 15, 2024 at 5 p.m. Eastern Time -- One full electronic copy in PDF format shall be emailed to: info@hartfordcitytreasurer.org"
861343,Kansas City Police Employees’ Retirement System,2024-02-08T17:00:00,5,,Institutional Investor,Kansas City Police Employees’ Retirement System (Institutional Investor),Multiple Asset Classes,Board Meeting Minutes
861333,San Bernardino County ERA,2024-02-08T17:00:00,,,Institutional Investor,San Bernardino County ERA (Institutional Investor),Multiple Asset Classes,"Video of February 8, 2024 Investment Committee Meeting"
860263,East Sussex,2024-02-08T17:00:00,10,,Institutional Investor,East Sussex (Institutional Investor),Multiple Asset Classes,Pension Board Minutes
859605,North Carolina (NCRS),2024-02-08T17:00:00,23,,Institutional Investor,North Carolina (NCRS) (Institutional Investor),Multiple Asset Classes,"Quarterly Investment Report for the Period Ending Dec. 31, 2023"
859421,Dallas Police & Fire,2024-02-08T17:00:00,,,Institutional Investor,Dallas Police & Fire (Institutional Investor),Multiple Asset Classes,"Audio only of the February 8, 2024 Board Meeting, part 2"
859414,Dallas Police & Fire,2024-02-08T17:00:00,3,,Institutional Investor,Dallas Police & Fire (Institutional Investor),Multiple Asset Classes,Board Meeting Minutes Summary
859413,Dallas Police & Fire,2024-02-08T17:00:00,,,Institutional Investor,Dallas Police & Fire (Institutional Investor),Multiple Asset Classes,"Audio only of the February 8, 2024 Board Meeting, part 1"
